gene_name,ensembl_gene_id,x,y,cluster_no,location_name
OBSCN,ENSG00000154358,0.0194,-0.3728,2,"Skeletal muscle - Striated muscle contraction"
PDLIM3,ENSG00000154553,0.0205,-0.3939,2,"Skeletal muscle - Striated muscle contraction"
FBXO32,ENSG00000156804,0.0262,-0.3952,2,"Skeletal muscle - Striated muscle contraction"
KLHL40,ENSG00000157119,0.0253,-0.4021,2,"Skeletal muscle - Striated muscle contraction"
TRIM63,ENSG00000158022,0.0072,-0.3814,2,"Skeletal muscle - Striated muscle contraction"
TNNI1,ENSG00000159173,0.0167,-0.3973,2,"Skeletal muscle - Striated muscle contraction"
CCDC28B,ENSG00000160050,0.0132,-0.3811,2,"Skeletal muscle - Striated muscle contraction"
PCNT,ENSG00000160299,0.0091,-0.3761,2,"Skeletal muscle - Striated muscle contraction"
SH2B2,ENSG00000160999,0.0141,-0.3672,2,"Skeletal muscle - Striated muscle contraction"
SQSTM1,ENSG00000161011,0.0088,-0.3482,2,"Skeletal muscle - Striated muscle contraction"
ASB16,ENSG00000161664,0.0058,-0.3790,2,"Skeletal muscle - Striated muscle contraction"
IP6K3,ENSG00000161896,0.0151,-0.3764,2,"Skeletal muscle - Striated muscle contraction"
UBXN1,ENSG00000162191,0.0134,-0.3737,2,"Skeletal muscle - Striated muscle contraction"
LRRC38,ENSG00000162494,0.0207,-0.3810,2,"Skeletal muscle - Striated muscle contraction"
COQ8A,ENSG00000163050,0.0094,-0.3912,2,"Skeletal muscle - Striated muscle contraction"
EN1,ENSG00000163064,0.0260,-0.3690,2,"Skeletal muscle - Striated muscle contraction"
ANKRD23,ENSG00000163126,0.0190,-0.4009,2,"Skeletal muscle - Striated muscle contraction"
SCNM1,ENSG00000163156,0.0175,-0.3781,2,"Skeletal muscle - Striated muscle contraction"
TMOD4,ENSG00000163157,0.0244,-0.4020,2,"Skeletal muscle - Striated muscle contraction"
IGFN1,ENSG00000163395,0.0110,-0.3906,2,"Skeletal muscle - Striated muscle contraction"
FYCO1,ENSG00000163820,0.0261,-0.3706,2,"Skeletal muscle - Striated muscle contraction"
ABLIM2,ENSG00000163995,0.0209,-0.3752,2,"Skeletal muscle - Striated muscle contraction"
ASB5,ENSG00000164122,0.0190,-0.3908,2,"Skeletal muscle - Striated muscle contraction"
GPR85,ENSG00000164604,0.0357,-0.3422,2,"Skeletal muscle - Striated muscle contraction"
CA3,ENSG00000164879,0.0123,-0.3945,2,"Skeletal muscle - Striated muscle contraction"
GBX1,ENSG00000164900,0.0158,-0.3788,2,"Skeletal muscle - Striated muscle contraction"
RPUSD4,ENSG00000165526,0.0130,-0.3897,2,"Skeletal muscle - Striated muscle contraction"
RAPSN,ENSG00000165917,0.0246,-0.4019,2,"Skeletal muscle - Striated muscle contraction"
MSS51,ENSG00000166343,0.0188,-0.3902,2,"Skeletal muscle - Striated muscle contraction"
LMO1,ENSG00000166407,0.0254,-0.3752,2,"Skeletal muscle - Striated muscle contraction"
JSRP1,ENSG00000167476,0.0052,-0.3833,2,"Skeletal muscle - Striated muscle contraction"
CORO6,ENSG00000167549,0.0136,-0.3902,2,"Skeletal muscle - Striated muscle contraction"
PPDPFL,ENSG00000168333,0.0079,-0.3865,2,"Skeletal muscle - Striated muscle contraction"
KLHL30,ENSG00000168427,0.0062,-0.3839,2,"Skeletal muscle - Striated muscle contraction"
MN1,ENSG00000169184,0.0205,-0.3624,2,"Skeletal muscle - Striated muscle contraction"
VGLL2,ENSG00000170162,0.0127,-0.3938,2,"Skeletal muscle - Striated muscle contraction"
CHRNB1,ENSG00000170175,0.0131,-0.3846,2,"Skeletal muscle - Striated muscle contraction"
RASA4B,ENSG00000170667,0.0177,-0.3842,2,"Skeletal muscle - Striated muscle contraction"
CAVIN4,ENSG00000170681,0.0220,-0.3741,2,"Skeletal muscle - Striated muscle contraction"
C1orf127,ENSG00000175262,0.0059,-0.3718,2,"Skeletal muscle - Striated muscle contraction"
ERCC4,ENSG00000175595,0.0056,-0.3723,2,"Skeletal muscle - Striated muscle contraction"
TMEM70,ENSG00000175606,0.0081,-0.3748,2,"Skeletal muscle - Striated muscle contraction"
CTDNEP1,ENSG00000175826,0.0174,-0.3563,2,"Skeletal muscle - Striated muscle contraction"
MAMSTR,ENSG00000176909,0.0137,-0.3720,2,"Skeletal muscle - Striated muscle contraction"
TRIM72,ENSG00000177238,0.0261,-0.4031,2,"Skeletal muscle - Striated muscle contraction"
C10orf71,ENSG00000177354,0.0102,-0.3909,2,"Skeletal muscle - Striated muscle contraction"
YIPF7,ENSG00000177752,0.0158,-0.3955,2,"Skeletal muscle - Striated muscle contraction"
MYOZ1,ENSG00000177791,0.0283,-0.4044,2,"Skeletal muscle - Striated muscle contraction"
PLEC,ENSG00000178209,0.0194,-0.3459,2,"Skeletal muscle - Striated muscle contraction"
RAD23A,ENSG00000179262,0.0138,-0.3869,2,"Skeletal muscle - Striated muscle contraction"
MYL11,ENSG00000180209,0.0213,-0.3992,2,"Skeletal muscle - Striated muscle contraction"
HOXC9,ENSG00000180806,0.0054,-0.3770,2,"Skeletal muscle - Striated muscle contraction"
HOXC10,ENSG00000180818,0.0055,-0.3794,2,"Skeletal muscle - Striated muscle contraction"
LSMEM1,ENSG00000181016,0.0086,-0.3635,2,"Skeletal muscle - Striated muscle contraction"
PPP1R27,ENSG00000182676,0.0054,-0.3848,2,"Skeletal muscle - Striated muscle contraction"
MAFA,ENSG00000182759,0.0084,-0.3884,2,"Skeletal muscle - Striated muscle contraction"
NEB,ENSG00000183091,0.0218,-0.4010,2,"Skeletal muscle - Striated muscle contraction"
FHL3,ENSG00000183386,0.0276,-0.4022,2,"Skeletal muscle - Striated muscle contraction"
PGPEP1L,ENSG00000183571,0.0140,-0.3772,2,"Skeletal muscle - Striated muscle contraction"
DGCR6,ENSG00000183628,0.0258,-0.3649,2,"Skeletal muscle - Striated muscle contraction"
ZNF703,ENSG00000183779,0.0202,-0.3713,2,"Skeletal muscle - Striated muscle contraction"
ADSS1,ENSG00000185100,0.0309,-0.4012,2,"Skeletal muscle - Striated muscle contraction"
MYADML2,ENSG00000185105,0.0136,-0.3869,2,"Skeletal muscle - Striated muscle contraction"
CDNF,ENSG00000185267,0.0137,-0.3801,2,"Skeletal muscle - Striated muscle contraction"
KLHL33,ENSG00000185271,0.0243,-0.4004,2,"Skeletal muscle - Striated muscle contraction"
STAC3,ENSG00000185482,0.0285,-0.4032,2,"Skeletal muscle - Striated muscle contraction"
SNAI3,ENSG00000185669,0.0077,-0.3803,2,"Skeletal muscle - Striated muscle contraction"
TAL2,ENSG00000186051,0.0118,-0.3832,2,"Skeletal muscle - Striated muscle contraction"
MINAR2,ENSG00000186367,0.0049,-0.3824,2,"Skeletal muscle - Striated muscle contraction"
KPNA4,ENSG00000186432,0.0210,-0.3743,2,"Skeletal muscle - Striated muscle contraction"
BCDIN3D,ENSG00000186666,0.0094,-0.3818,2,"Skeletal muscle - Striated muscle contraction"
CLCN1,ENSG00000188037,0.0202,-0.3988,2,"Skeletal muscle - Striated muscle contraction"
MAPK12,ENSG00000188130,0.0304,-0.3809,2,"Skeletal muscle - Striated muscle contraction"
SMTNL2,ENSG00000188176,0.0105,-0.3874,2,"Skeletal muscle - Striated muscle contraction"
NANOS1,ENSG00000188613,0.0244,-0.3449,2,"Skeletal muscle - Striated muscle contraction"
DUSP29,ENSG00000188716,0.0093,-0.3863,2,"Skeletal muscle - Striated muscle contraction"
TMEM201,ENSG00000188807,0.0176,-0.3576,2,"Skeletal muscle - Striated muscle contraction"
MYBPC1,ENSG00000196091,0.0285,-0.4058,2,"Skeletal muscle - Striated muscle contraction"
RYR1,ENSG00000196218,0.0205,-0.3975,2,"Skeletal muscle - Striated muscle contraction"
ATP2A1,ENSG00000196296,0.0253,-0.4022,2,"Skeletal muscle - Striated muscle contraction"
CHRNG,ENSG00000196811,0.0071,-0.3854,2,"Skeletal muscle - Striated muscle contraction"
TEAD4,ENSG00000197905,0.0063,-0.3786,2,"Skeletal muscle - Striated muscle contraction"
TPM2,ENSG00000198467,0.0304,-0.3962,2,"Skeletal muscle - Striated muscle contraction"
SHISA4,ENSG00000198892,0.0266,-0.3737,2,"Skeletal muscle - Striated muscle contraction"
PRAMEF9,ENSG00000204505,0.0048,-0.3826,2,"Skeletal muscle - Striated muscle contraction"
C12orf73,ENSG00000204954,0.0247,-0.3696,2,"Skeletal muscle - Striated muscle contraction"
LRRC30,ENSG00000206422,0.0158,-0.3962,2,"Skeletal muscle - Striated muscle contraction"
PPM1N,ENSG00000213889,0.0110,-0.3752,2,"Skeletal muscle - Striated muscle contraction"
SMTNL1,ENSG00000214872,0.0195,-0.3977,2,"Skeletal muscle - Striated muscle contraction"
TMEM233,ENSG00000224982,0.0156,-0.3885,2,"Skeletal muscle - Striated muscle contraction"
KLLN,ENSG00000227268,0.0231,-0.3974,2,"Skeletal muscle - Striated muscle contraction"
ZNF688,ENSG00000229809,0.0142,-0.3885,2,"Skeletal muscle - Striated muscle contraction"
KBTBD13,ENSG00000234438,0.0106,-0.3854,2,"Skeletal muscle - Striated muscle contraction"
ADSL,ENSG00000239900,0.0209,-0.3853,2,"Skeletal muscle - Striated muscle contraction"
STRIT1,ENSG00000240045,0.0295,-0.4051,2,"Skeletal muscle - Striated muscle contraction"
C22orf39,ENSG00000242259,0.0242,-0.3480,2,"Skeletal muscle - Striated muscle contraction"
C4orf54,ENSG00000248713,0.0037,-0.3846,2,"Skeletal muscle - Striated muscle contraction"
ACTN3,ENSG00000248746,0.0086,-0.3852,2,"Skeletal muscle - Striated muscle contraction"
ENSG00000250349,ENSG00000250349,0.0233,-0.3978,2,"Skeletal muscle - Striated muscle contraction"
CHMP1B,ENSG00000255112,0.0180,-0.3939,2,"Skeletal muscle - Striated muscle contraction"
ENSG00000255432,ENSG00000255432,0.0160,-0.3550,2,"Skeletal muscle - Striated muscle contraction"
COA8,ENSG00000256053,0.0166,-0.3901,2,"Skeletal muscle - Striated muscle contraction"
ENSG00000261717,ENSG00000261717,0.0204,-0.3500,2,"Skeletal muscle - Striated muscle contraction"
MYH4,ENSG00000264424,0.0035,-0.3853,2,"Skeletal muscle - Striated muscle contraction"
ENSG00000268790,ENSG00000268790,0.0119,-0.3529,2,"Skeletal muscle - Striated muscle contraction"
MUSTN1,ENSG00000272573,0.0183,-0.3824,2,"Skeletal muscle - Striated muscle contraction"
ENSG00000273049,ENSG00000273049,0.0158,-0.3827,2,"Skeletal muscle - Striated muscle contraction"
CASTOR2,ENSG00000274070,0.0242,-0.3812,2,"Skeletal muscle - Striated muscle contraction"
GTF2IRD1,ENSG00000006704,0.0232,-0.3188,3,"Non-specific - Unknown function"
MAP4K3,ENSG00000011566,0.0397,-0.2790,3,"Non-specific - Unknown function"
EXTL3,ENSG00000012232,0.1219,-0.3129,3,"Non-specific - Unknown function"
MNAT1,ENSG00000020426,0.0353,-0.2848,3,"Non-specific - Unknown function"
STRAP,ENSG00000023734,0.0678,-0.2866,3,"Non-specific - Unknown function"
RRAGD,ENSG00000025039,0.0402,-0.2940,3,"Non-specific - Unknown function"
HSF2,ENSG00000025156,0.0076,-0.3214,3,"Non-specific - Unknown function"
VEZT,ENSG00000028203,0.0261,-0.3088,3,"Non-specific - Unknown function"
RABEP1,ENSG00000029725,0.0655,-0.3006,3,"Non-specific - Unknown function"
USP2,ENSG00000036672,0.0309,-0.3253,3,"Non-specific - Unknown function"
FAM184B,ENSG00000047662,0.0283,-0.3242,3,"Non-specific - Unknown function"
ERCC8,ENSG00000049167,0.0657,-0.2803,3,"Non-specific - Unknown function"
PER3,ENSG00000049246,0.0022,-0.3241,3,"Non-specific - Unknown function"
KIF1B,ENSG00000054523,0.0285,-0.3230,3,"Non-specific - Unknown function"
HPF1,ENSG00000056050,-0.1898,-0.3460,3,"Non-specific - Unknown function"
ZFR,ENSG00000056097,0.0612,-0.2866,3,"Non-specific - Unknown function"
PTPRU,ENSG00000060656,0.0107,-0.3079,3,"Non-specific - Unknown function"
NCKAP1,ENSG00000061676,0.0496,-0.2836,3,"Non-specific - Unknown function"
ME1,ENSG00000065833,0.0457,-0.3100,3,"Non-specific - Unknown function"
EML1,ENSG00000066629,0.0223,-0.3156,3,"Non-specific - Unknown function"
ROGDI,ENSG00000067836,0.0312,-0.3181,3,"Non-specific - Unknown function"
NUCKS1,ENSG00000069275,0.0674,-0.2889,3,"Non-specific - Unknown function"
FBXW11,ENSG00000072803,0.0603,-0.2898,3,"Non-specific - Unknown function"
CLCN4,ENSG00000073464,0.0417,-0.3175,3,"Non-specific - Unknown function"
CLASP1,ENSG00000074054,0.0176,-0.3206,3,"Non-specific - Unknown function"
NUAK1,ENSG00000074590,0.0248,-0.2987,3,"Non-specific - Unknown function"
ZNF638,ENSG00000075292,0.0017,-0.3155,3,"Non-specific - Unknown function"
NT5C2,ENSG00000076685,0.0190,-0.3037,3,"Non-specific - Unknown function"
DDX1,ENSG00000079785,0.0379,-0.2913,3,"Non-specific - Unknown function"
IGSF9B,ENSG00000080854,0.0166,-0.3322,3,"Non-specific - Unknown function"
PCNP,ENSG00000081154,0.0538,-0.2732,3,"Non-specific - Unknown function"
NCOA1,ENSG00000084676,0.0213,-0.3160,3,"Non-specific - Unknown function"
ADD1,ENSG00000087274,0.0172,-0.3243,3,"Non-specific - Unknown function"
DNM1L,ENSG00000087470,0.0731,-0.2937,3,"Non-specific - Unknown function"
PTPN4,ENSG00000088179,0.0226,-0.2951,3,"Non-specific - Unknown function"
C3orf18,ENSG00000088543,0.0107,-0.3192,3,"Non-specific - Unknown function"
SIRT4,ENSG00000089163,0.0288,-0.3152,3,"Non-specific - Unknown function"
ZNF302,ENSG00000089335,0.0113,-0.3194,3,"Non-specific - Unknown function"
AGO1,ENSG00000092847,0.0229,-0.3065,3,"Non-specific - Unknown function"
DHPS,ENSG00000095059,0.0283,-0.3319,3,"Non-specific - Unknown function"
CECR2,ENSG00000099954,0.0051,-0.3181,3,"Non-specific - Unknown function"
BCL2L13,ENSG00000099968,0.0274,-0.3145,3,"Non-specific - Unknown function"
SIX4,ENSG00000100625,0.0393,-0.2771,3,"Non-specific - Unknown function"
SLC8A3,ENSG00000100678,0.0258,-0.3230,3,"Non-specific - Unknown function"
BRMS1L,ENSG00000100916,0.0877,-0.2949,3,"Non-specific - Unknown function"
PFDN4,ENSG00000101132,0.1044,-0.2999,3,"Non-specific - Unknown function"
ZNF629,ENSG00000102870,0.0531,-0.2925,3,"Non-specific - Unknown function"
WDR59,ENSG00000103091,0.0711,-0.2668,3,"Non-specific - Unknown function"
HSDL1,ENSG00000103160,-0.3461,-0.2216,3,"Non-specific - Unknown function"
LAPTM4B,ENSG00000104341,0.0176,-0.3217,3,"Non-specific - Unknown function"
ARMC1,ENSG00000104442,0.0748,-0.2908,3,"Non-specific - Unknown function"
R3HCC1,ENSG00000104679,0.0171,-0.3236,3,"Non-specific - Unknown function"
PLA2G4C,ENSG00000105499,0.0187,-0.3212,3,"Non-specific - Unknown function"
GRB10,ENSG00000106070,0.0201,-0.3038,3,"Non-specific - Unknown function"
MICU1,ENSG00000107745,0.0741,-0.2413,3,"Non-specific - Unknown function"
ANKRD26,ENSG00000107890,0.0175,-0.3225,3,"Non-specific - Unknown function"
PRKAR1A,ENSG00000108946,0.1281,-0.3031,3,"Non-specific - Unknown function"
UFSP2,ENSG00000109775,0.0153,-0.3114,3,"Non-specific - Unknown function"
FBXO3,ENSG00000110429,0.0334,-0.2939,3,"Non-specific - Unknown function"
NAA25,ENSG00000111300,0.0208,-0.3238,3,"Non-specific - Unknown function"
RIC8B,ENSG00000111785,0.0212,-0.2958,3,"Non-specific - Unknown function"
SMIM8,ENSG00000111850,0.0476,-0.2946,3,"Non-specific - Unknown function"
ASF1A,ENSG00000111875,0.0500,-0.2795,3,"Non-specific - Unknown function"
RNF8,ENSG00000112130,0.0271,-0.3236,3,"Non-specific - Unknown function"
ACOT13,ENSG00000112304,0.2455,-0.1799,3,"Non-specific - Unknown function"
TRIM23,ENSG00000113595,0.0508,-0.2894,3,"Non-specific - Unknown function"
TTC33,ENSG00000113638,0.0308,-0.2913,3,"Non-specific - Unknown function"
NCBP2,ENSG00000114503,-0.3037,-0.5607,3,"Non-specific - Unknown function"
ACVR2B,ENSG00000114739,0.0183,-0.3121,3,"Non-specific - Unknown function"
ABCC5,ENSG00000114770,0.0294,-0.3230,3,"Non-specific - Unknown function"
RTN4,ENSG00000115310,0.0405,-0.3087,3,"Non-specific - Unknown function"
PLCD4,ENSG00000115556,0.0184,-0.3232,3,"Non-specific - Unknown function"
DARS1,ENSG00000115866,0.0203,-0.3157,3,"Non-specific - Unknown function"
FAM20B,ENSG00000116199,0.0820,-0.2956,3,"Non-specific - Unknown function"
ASH1L,ENSG00000116539,0.0281,-0.2966,3,"Non-specific - Unknown function"
UBE3D,ENSG00000118420,0.0100,-0.3149,3,"Non-specific - Unknown function"
RBM18,ENSG00000119446,0.0525,-0.2014,3,"Non-specific - Unknown function"
LGALSL,ENSG00000119862,0.0102,-0.3226,3,"Non-specific - Unknown function"
CRY2,ENSG00000121671,0.0266,-0.3085,3,"Non-specific - Unknown function"
SERAC1,ENSG00000122335,-0.1126,-0.4843,3,"Non-specific - Unknown function"
LRRC39,ENSG00000122477,0.0284,-0.3263,3,"Non-specific - Unknown function"
BHLHE41,ENSG00000123095,0.0196,-0.3228,3,"Non-specific - Unknown function"
SPRYD7,ENSG00000123178,0.0643,-0.2675,3,"Non-specific - Unknown function"
IKZF4,ENSG00000123411,0.0111,-0.3017,3,"Non-specific - Unknown function"
TTC21B,ENSG00000123607,0.0075,-0.3040,3,"Non-specific - Unknown function"
PFKFB2,ENSG00000123836,0.0219,-0.3214,3,"Non-specific - Unknown function"
MTRR,ENSG00000124275,0.0711,-0.2575,3,"Non-specific - Unknown function"
SNRNP27,ENSG00000124380,0.1004,-0.2891,3,"Non-specific - Unknown function"
MRS2,ENSG00000124532,0.0282,-0.3142,3,"Non-specific - Unknown function"
WRNIP1,ENSG00000124535,0.0361,-0.3045,3,"Non-specific - Unknown function"
GLO1,ENSG00000124767,0.0542,-0.2895,3,"Non-specific - Unknown function"
ATXN1,ENSG00000124788,0.0212,-0.3143,3,"Non-specific - Unknown function"
ST3GAL3,ENSG00000126091,0.0262,-0.3260,3,"Non-specific - Unknown function"
DNAJC8,ENSG00000126698,-0.1689,-0.3509,3,"Non-specific - Unknown function"
RHOT1,ENSG00000126858,0.0269,-0.3078,3,"Non-specific - Unknown function"
CASD1,ENSG00000127995,0.0453,-0.2925,3,"Non-specific - Unknown function"
MTUS1,ENSG00000129422,0.0312,-0.3092,3,"Non-specific - Unknown function"
ATXN10,ENSG00000130638,0.0811,-0.2849,3,"Non-specific - Unknown function"
EXOC4,ENSG00000131558,0.0336,-0.2921,3,"Non-specific - Unknown function"
EFR3A,ENSG00000132294,0.0144,-0.3224,3,"Non-specific - Unknown function"
DCAF8,ENSG00000132716,0.0302,-0.3257,3,"Non-specific - Unknown function"
DCTN4,ENSG00000132912,0.0211,-0.3116,3,"Non-specific - Unknown function"
BIVM,ENSG00000134897,0.0119,-0.3113,3,"Non-specific - Unknown function"
NAA35,ENSG00000135040,0.0179,-0.3180,3,"Non-specific - Unknown function"
GLUL,ENSG00000135821,0.0307,-0.3176,3,"Non-specific - Unknown function"
VEZF1,ENSG00000136451,0.0148,-0.3172,3,"Non-specific - Unknown function"
MAP2K5,ENSG00000137764,0.0342,-0.2755,3,"Non-specific - Unknown function"
TUBGCP4,ENSG00000137822,0.0153,-0.3150,3,"Non-specific - Unknown function"
PPM1B,ENSG00000138032,0.0401,-0.3194,3,"Non-specific - Unknown function"
ATAD1,ENSG00000138138,0.1098,-0.3029,3,"Non-specific - Unknown function"
MSTN,ENSG00000138379,0.0350,-0.3329,3,"Non-specific - Unknown function"
OLA1,ENSG00000138430,0.0385,-0.2963,3,"Non-specific - Unknown function"
SLC49A4,ENSG00000138463,0.0359,-0.2738,3,"Non-specific - Unknown function"
COPS4,ENSG00000138663,0.0910,-0.2871,3,"Non-specific - Unknown function"
BLTP1,ENSG00000138688,-0.0001,-0.3207,3,"Non-specific - Unknown function"
ZNF287,ENSG00000141040,0.0875,-0.2844,3,"Non-specific - Unknown function"
BCAS3,ENSG00000141376,0.0318,-0.3018,3,"Non-specific - Unknown function"
GREB1L,ENSG00000141449,0.0150,-0.3009,3,"Non-specific - Unknown function"
RNF157,ENSG00000141576,0.0397,-0.3077,3,"Non-specific - Unknown function"
WDTC1,ENSG00000142784,0.0327,-0.2950,3,"Non-specific - Unknown function"
RXRG,ENSG00000143171,0.0328,-0.3256,3,"Non-specific - Unknown function"
SNX27,ENSG00000143376,0.0502,-0.2943,3,"Non-specific - Unknown function"
SRP9,ENSG00000143742,0.0854,-0.2840,3,"Non-specific - Unknown function"
SCRN3,ENSG00000144306,0.0885,-0.2765,3,"Non-specific - Unknown function"
ZNF385B,ENSG00000144331,-0.1022,-0.4540,3,"Non-specific - Unknown function"
GOLGA4,ENSG00000144674,0.0339,-0.2994,3,"Non-specific - Unknown function"
RABL3,ENSG00000144840,0.0833,-0.2841,3,"Non-specific - Unknown function"
TMEM108,ENSG00000144868,0.0086,-0.3275,3,"Non-specific - Unknown function"
ANK2,ENSG00000145362,0.0169,-0.3185,3,"Non-specific - Unknown function"
BOD1,ENSG00000145919,0.0182,-0.3178,3,"Non-specific - Unknown function"
ZNF462,ENSG00000148143,0.0099,-0.3059,3,"Non-specific - Unknown function"
ZC3H12C,ENSG00000149289,0.0376,-0.2861,3,"Non-specific - Unknown function"
AASDHPPT,ENSG00000149313,-0.1853,-0.4252,3,"Non-specific - Unknown function"
KAT14,ENSG00000149474,0.0433,-0.3029,3,"Non-specific - Unknown function"
THRB,ENSG00000151090,0.0372,-0.2954,3,"Non-specific - Unknown function"
ANK3,ENSG00000151150,0.0400,-0.3035,3,"Non-specific - Unknown function"
HOMER1,ENSG00000152413,0.0586,-0.2934,3,"Non-specific - Unknown function"
MSI2,ENSG00000153944,0.0180,-0.3178,3,"Non-specific - Unknown function"
ANKH,ENSG00000154122,0.0239,-0.3168,3,"Non-specific - Unknown function"
TOMM70,ENSG00000154174,0.0717,-0.2590,3,"Non-specific - Unknown function"
ABCA5,ENSG00000154265,0.0301,-0.3241,3,"Non-specific - Unknown function"
DPH3,ENSG00000154813,0.0559,-0.2968,3,"Non-specific - Unknown function"
N6AMT1,ENSG00000156239,0.0073,-0.3004,3,"Non-specific - Unknown function"
RWDD2B,ENSG00000156253,0.0420,-0.3227,3,"Non-specific - Unknown function"
HK1,ENSG00000156515,0.0244,-0.3203,3,"Non-specific - Unknown function"
ZFYVE9,ENSG00000157077,0.0359,-0.2934,3,"Non-specific - Unknown function"
CIART,ENSG00000159208,0.0357,-0.2990,3,"Non-specific - Unknown function"
HK2,ENSG00000159399,0.0117,-0.3275,3,"Non-specific - Unknown function"
THEM4,ENSG00000159445,0.0176,-0.3191,3,"Non-specific - Unknown function"
AGPAT3,ENSG00000160216,0.0552,-0.2920,3,"Non-specific - Unknown function"
TAOK1,ENSG00000160551,-0.3473,-0.2045,3,"Non-specific - Unknown function"
SIK3,ENSG00000160584,-0.3259,-0.2111,3,"Non-specific - Unknown function"
ABCF3,ENSG00000161204,0.0406,-0.2810,3,"Non-specific - Unknown function"
LYSMD1,ENSG00000163155,0.0206,-0.3010,3,"Non-specific - Unknown function"
CLASP2,ENSG00000163539,-0.1021,-0.4357,3,"Non-specific - Unknown function"
PPM1L,ENSG00000163590,0.0351,-0.2872,3,"Non-specific - Unknown function"
NMNAT3,ENSG00000163864,0.0220,-0.3212,3,"Non-specific - Unknown function"
OXR1,ENSG00000164830,-0.3518,-0.2292,3,"Non-specific - Unknown function"
PHAX,ENSG00000164902,-0.1723,-0.3617,3,"Non-specific - Unknown function"
USP54,ENSG00000166348,0.0363,-0.2947,3,"Non-specific - Unknown function"
DIS3L,ENSG00000166938,0.0706,-0.2955,3,"Non-specific - Unknown function"
AKTIP,ENSG00000166971,0.0372,-0.3178,3,"Non-specific - Unknown function"
HDHD2,ENSG00000167220,-0.3158,-0.5956,3,"Non-specific - Unknown function"
TRAPPC9,ENSG00000167632,0.0345,-0.2878,3,"Non-specific - Unknown function"
SRR,ENSG00000167720,0.0145,-0.3172,3,"Non-specific - Unknown function"
BMI1,ENSG00000168283,0.0699,-0.2764,3,"Non-specific - Unknown function"
UBE2V2,ENSG00000169139,0.0573,-0.2828,3,"Non-specific - Unknown function"
UBE2E3,ENSG00000170035,0.0365,-0.2927,3,"Non-specific - Unknown function"
SIK2,ENSG00000170145,0.0198,-0.2993,3,"Non-specific - Unknown function"
RNF150,ENSG00000170153,0.0116,-0.3223,3,"Non-specific - Unknown function"
USP47,ENSG00000170242,0.0316,-0.3075,3,"Non-specific - Unknown function"
MSANTD4,ENSG00000170903,-0.0994,-0.4316,3,"Non-specific - Unknown function"
DNAJC24,ENSG00000170946,0.0280,-0.3111,3,"Non-specific - Unknown function"
PYGO1,ENSG00000171016,0.0262,-0.2894,3,"Non-specific - Unknown function"
MARCHF3,ENSG00000173926,0.0112,-0.3123,3,"Non-specific - Unknown function"
NR1D2,ENSG00000174738,0.0337,-0.2868,3,"Non-specific - Unknown function"
YPEL2,ENSG00000175155,0.0163,-0.3222,3,"Non-specific - Unknown function"
CKAP5,ENSG00000175216,-0.3360,-0.2228,3,"Non-specific - Unknown function"
FAM219B,ENSG00000178761,0.0352,-0.3205,3,"Non-specific - Unknown function"
MRFAP1L1,ENSG00000178988,-0.1784,-0.3597,3,"Non-specific - Unknown function"
R3HDM2,ENSG00000179912,0.0296,-0.2992,3,"Non-specific - Unknown function"
